Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
upsnot,,adjective,,"nose-in-the-air, conceited, acting socially superior",,,,[none],,[none],,,"cf DNZE ""up oneself"". Very common expression in my (PC's) experience for last 20 or more years and still going strong."
uptrodden,,adjective,,,,,,[none],,[none],,,
urban assault vehicle,,noun,,an SUV,[none],,,[none],,[none],Remuera taxi,,apparently a Wellington nickname
urban drift,,noun,,,[none],,,[none],,[none],,,
urban marae,,noun,,a (usually) pan-tribal marae complex in a town or city.,[none],,,[none],,[none],,,
urban migration,,noun,,"Specifically, the post World War II migration of Maori to urban centres",[none],,,[none],,[none],silent migration,,
urdung,,noun,,the effluent emanating from stock-trucks as they pass along the road,,,,[none],,[none],,,"Mr Shepherd writes 29/06/1999 : During 1987-1990 I chaired a committee seeking a by-pass for Whangarei's northern suburb of Kampo, & started using ""urdung"" to describe the effluent emanating from stock-trucks as they progressed through the shopping centre. I was surprised to discover that the word soon began appearing in official transport documents, a contraction of urine and dung."
ure,,noun,,penis,Maori,,,[none],,[none],,,
urenika,,noun,,variety of Maori potato,[none],,,[none],,[none],,,
urenika,,noun,,a purple variety of Maori potato.,Maori,,,Rural,Farm Words,[none],,,
ureure,,noun,,fruit of the kiekie,[none],,,[none],,[none],,,
Urewera Campaign,,noun,,,[none],,,[none],,[none],,,
Urewera Country,,noun,,,[none],,,[none],,[none],,,
urgent pharmacy,,noun,,chemist's shop providing after-hour service,[none],,,[none],,[none],,,The common term in NZ. Cf heading in HB 1998/99 telephone directory under 'Hospitals and other health service providers : Urgent Pharmacy - Hastings.'
uruahipi,,noun,,"the rolling of fleece wool fibres on the thigh with one's hand, to produce a wool suitable for knitting.",Maori,,,Rural,Farm Words,[none],also warahipi,,
urukehu,,adjective,,fair-haired (also as noun),Maori,,,[none],,[none],,,"misspelt sic in Park cit.? (Maori uru = hair, ure is something else!)"
urupa,,noun,,a Maori cemetery,Maori,,,[none],,[none],,,
ururoa,,noun,,shark,,,,[none],,[none],,,
Urutawan-Motuan,,adjective,,,[none],,,[none],Geology,[none],,,
uruuruwhenua,,noun,,,,,,[none],,[none],,,
use one's block,,phrase,,to act intelligently,[none],,,[none],,[none],,,
USED,,abbreviation,,Undercovers Seriously Affected by Drugs; undercover police support group,[none],,,[none],,[none],,,
used up,,adjective,,=knocked up,[none],,,[none],,[none],,,
useful,,adjective,1,[of sale stock] with the potential for profit.,[none],,,Rural,Farm Words,[none],,,
useful as tits on a bull,,phrase,,of no use at all,[none],,,[none],,[none],,,
usehold,,noun,,,,,,[none],,[none],,,
user-pays,,noun,,,[none],,,[none],,[none],,,(not in ODE) seems esp. common in Austral. & NZ.
uso,,noun,,brother,Samoan,,,[none],,[none],,,
USSCO,,abbreviation,,"the initials of the Union Steamship Company, elaborated in various ways by dissatified mariners and others",[none],,,[none],,[none],,,
ute,,noun,1,"[used elsewhere, but sp. use] a light farm truck, used for carrying fencing materials, stock and general equipment.",[none],,,Rural,Farm Words,[none],,,
ute,,noun,,utility vehicle,[none],,,[none],,[none],,,OED: Colloq. (chiefly Austral. and N.Z.) abbrev. of UTILITY 4b.
uti-uti,,noun,1,a variety of kumara.,Maori,,,Rural,Farm Words,[none],,,
utick,,noun,,,,,,[none],,[none],,,in 1873 Buller; renamed FERN-BIRD in 1888 edn
utick,,noun,2,,,,,[none],,[none],,,name given by Buller 1873 to 188 Ch -Island FERNBIRD
utick,,noun,2,,,,,[none],,[none],,,
utility,,noun,,,,,,[none],,[none],,,
utility truck,,noun,,,[none],,,[none],,[none],,,incl 'utility line' re style of truck
utiwai,,noun,,variant of hutiwai (biddy-bid),[none],,,[none],,[none],hutiwai,,
utu,,noun,,"revenge, return payment for anything; satisfaction, ransom, reward, price, reply",Maori,,,[none],,[none],cf. hoot,,
utuwai,,noun,,"a native plant with a burred seed, piripiri (bidi-bidi) Acaena sanguisorbae.",Maori,,,Rural,Farm Words,[none],,,variant of hutiwai q.v. (also utiwai)
uwhi,,noun,,,,,,[none],,[none],,,
uwhiwhero,,noun,,a variety of Maori potato.,Maori,,,Rural,Farm Words,[none],,,
