Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
red sticker,,noun,,,[none],,,[none],,[none],,,The label indicating highest level of earthquake damage and renders a building unusable; Christchurch origin but spreading to other centres where the indication is of risk rather than damage.
red stickered,,adjective,,,[none],,,[none],,[none],,,having had a red sticker applied; this indicating the highest level of earthquake damage and rendering a property unusable; Christchurch earthquake context but extended to other places with implications of high risk as opp to damage already done.
red stilt,1,noun,,,[none],,,[none],,[none],,,
red stripe,,noun,1,a top quality grade of animal sold for the butchery trade.,[none],,,Rural,Farm Words,[none],,,
red teal,,noun,,pateke,[none],,,Environment,,[none],,,"aka brown teal, see"
red tribe,,noun,,,[none],,,[none],,[none],,,NZ war
red tussock,,noun,1,"a native tussock grass, Chionochloa rubra, usually grazed only by cattle.",[none],,,Rural,Farm Words,[none],,,
red tussock,,noun,,,[none],,,[none],,[none],,,
red water fern,,noun,,<i>Azolla rubra</i>,[none],,,[none],,[none],,,
"Red, White and Blue",,noun,,a betting game played with darts thrown into a board with stripes of the three colours. Money is placed on a chosen colour,[none],,,[none],,[none],,,ca1935 Havelock Easter Sports
red-bill,,noun,,,[none],,,[none],,[none],,,
red-bill,,noun,2,,,,,[none],,[none],,,
red-bill,,noun,,short for red-billed gull,[none],,,[none],,[none],,,(obs)
red-billed gull,,noun,,"Larus scopulinus, tarapunga",[none],,,[none],,[none],,,
red-breasted plover,,noun,,.,[none],,,[none],,[none],,,aka tuturiwhatu
red-crowned kakariki,,noun,,,[none],,,[none],,[none],,,
red-crowned parakeet,,noun,,"a small parrot, Cyanoramphus novaezelandiae, in several subspecies, with red forehead and crown (also called powhaitere).",[none],,,[none],,[none],-,,
red-dot,,adjective,,bargain,,,,[none],,[none],,,
red-fronted parakeet,,noun,,kakariki,[none],,,[none],,[none],,,
red-fruited maire,,noun,,<i>Eugenia maire</i>,[none],,,[none],,[none],,,
red-headed parakeet,,noun,,= red-crowned parakeet,[none],,,[none],,[none],,,"early forms red head, red-headed, red-topped"
red-jacket,,noun,,,,,,[none],,[none],,,
red-shanked plover,,noun,,,[none],,,[none],,[none],,,
red-sock-it to 'em,,phrase,,,[none],,,[none],,[none],,,
red-zoner,,noun,,,[none],,,[none],,[none],,,resident of the red zone post eq Chch
redarse,,noun,,a rookie; new recruit (cf PONGO) -,,,,[none],,[none],,,(WW2 soldiers)
redback spider,,noun,,,[none],,,[none],,[none],,,
redbanded perch,1,noun,,"A fish distinguished by vertical brown bars on otherwise reddish body, found in NZ and southern Australian waters.",[none],,,[none],,[none],,,"<i>Hypoplectrodes huntii</i>, previously <i>Ellerkeldia hunti</i>"
Redbands,,noun,1,gumboots [orig. trade name ''Redband''.],[none],,,Rural,Farm Words,[none],,,
redfin bully,,noun,,,[none],,,[none],,[none],,,
redfin bully,,noun,,,[none],,,[none],,[none],,,
redfish,,noun,,,,,,[none],,[none],,,
redhead,,noun,,a variety of whitebait,,,,[none],,[none],,,
redrain,,verb,1,to add more drains to a swamp or to replace shingled drains with tiles.,[none],,,Rural,Farm Words,[none],,,
redroot,,noun,,"(also called redshank) either of two varieties of amaranth, found chiefly in the North Island. =amaranth, redshank, pig weed",[none],,,[none],,[none],,,
redshank,,noun,,(Occasionally) =willow weed,[none],,,[none],,[none],redroot,,
redshank,1,noun,2,"persicaria, spotted persicaria, knot weed, smart weed,=willow weed, lady's thumb, ? water pepper, ? walker's weed",,,,[none],,[none],,,
