Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
paddocking,,noun,1,making available a paddock for grazing or for stud purposes.,[none],,,Rural,Farm Words,[none],,,farming
paddocking,,noun,,the drying of flax in paddocks.,[none],,,Rural,Farm Words,[none],,,flax
paddocking,,noun,,"the placing of stock on to fenced paddock areas of a property, usually after being on hill blocks.",[none],,,Rural,Farm Words,[none],,,farming
paddocking,,noun,,the systematic digging over of a gumfield in gumdigging.,[none],,,Rural,Farm Words,[none],,,gumdigging
paddocking,,noun,4,,[none],,,[none],,[none],,,wheat
paddocking,,noun,1,the holding and feeding of stock in paddocks,[none],,,[none],,[none],,,farming
paddocking,,noun,2,working a gold bearing area by excavating a paddock,[none],,,[none],,[none],,,goldmining
paddocking,1,noun,2,the process of storing excavated washdirt,[none],,,[none],Geology,[none],,,goldmining
paddocking expenses,,noun,1,fees for temporary grazing [ usually in a holding or accommodation paddock.],[none],,,Rural,Farm Words,[none],,,farming
paddocky,,adjective,1,pertaining to land and farming activities.,[none],,,Rural,Farm Words,[none],,,
paddy,2,noun,,a padded cell,,,,[none],,[none],,,
paddy lucerne,,noun,,,[none],,,[none],,[none],,,
paddy lucerne,,noun,,,[none],,,[none],,[none],,,
Paddy Webb,,noun,,a train,[none],,,[none],,[none],,,
Paddy's apple,,noun,,a potato,[none],,,[none],,[none],,,
Paddy's lantern,,noun,,the moon,[none],humorous,,[none],,[none],,,ca1935 Havelock
pae,,noun,,forecourt on a marae (=paepae),Maori,,,[none],,[none],,,(from the net) Te Reo M?ori is the only language preferred on the Pae (Marae forecourt). English is spoken inside the house during the welcome into the house. ...
paea,1,noun,,a broadbill swordfish,[none],,,Marine,,[none],,,
paea,2,noun,,a turnip,,,,[none],,[none],,,
Paekak,,noun,,short for Paekakariki,[none],,,[none],,[none],,,
Paekakariki Express,,noun,,"nickname of Christian Cullen, former Paekakariki All Black back",[none],,,[none],,[none],,,
Paekakarikian,,noun,,,[none],,,[none],,[none],,,person from Paekakariki
paenga,,noun,,a boundary.,Maori,,,Rural,Farm Words,[none],,,
paepae,,noun,,(also pae) the threshold beam of a meeting house; a bench to seat orators at the front of a meeting house.,Maori,,,[none],,[none],,,The beam forming a bench at the threshold of a meeting house.
paful,,noun,,,,,,[none],,[none],,,
pagoda lichen,,noun,,,,,,[none],,[none],lichen,,
pagoda lichen,,noun,,Cladonia verticillata,[none],,,[none],,[none],,,
pagoda moss,,noun,,,[none],,,[none],,[none],,,
pagoda plant,,noun,,"<i>Leycesteria formosa</i>, Himalaya honeysuckle",[none],,,[none],,[none],,,"R.Mason: ca1940, Hutt Valley, from shape of its inflorescence"
pah,,noun,,,,,,[none],,[none],pa,,
pahau-kakapo,,noun,,,,,,[none],,[none],,,
pahautea,,noun,,,,,,[none],,[none],kaikawaka,,
Pahia weed,,noun,,,[none],,,[none],,[none],,,
pahuiakaroa,,noun,,,,,,[none],,[none],,,
pahuiakaroa,,noun,2,,,,,[none],,[none],,,
pai,,adjective,,good; pleasant; willing,[none],,,[none],,[none],"cf. pie on, kapai",,
pai kare,,phrase,,,[none],,,[none],,[none],py korry,,
Pai Marire,,noun,,"a 19th century semi-religious movement begun by Te Ua. [Maori PAI + marire[a-macron] gentle, appeased]",[none],,,[none],,[none],"also Hauhau(ism), Ringatu",,"also Hauhau(ism), Ringatu also used as a cry when attacking"
Pai Marire,,noun,2,,[none],,,[none],,[none],,,attrib
Pai Marire,,noun,2,"a follower of Pai Marire, Hauhau",[none],,,[none],,[none],,,
Pai Marire pole,,noun,,,[none],,,[none],,[none],,,
Pai Marireism,,noun,,,[none],,,[none],,[none],,,
paikaka,,noun,,a potent home brew [common in rural Northland.],Maori,,,Rural,Farm Words,[none],,,
Paikatore,,noun,,,[none],,,[none],,[none],,,
paikea,,noun,,"the blackfish, a small whale. [Maori]",,,,[none],,[none],,,
paikere,,noun,,,,,,[none],,[none],,,
pain in the puku,,phrase,,a pain in the neck,[none],,,[none],,[none],,,
painkiller,,noun,,the proprietary Perry-Davis Painkiller,[none],,,[none],,[none],see also Maori painkiller (horopito),,ca1949 Still sold in Havelock
Painkiller District,,noun,,,[none],,,[none],,[none],,,
paint,,noun,,,,,,[none],,[none],,,
paint green,,phrase,,to break in (land) for farming.,[none],,,Rural,Farm Words,[none],,,
paint-table,,noun,,,,,,[none],,[none],,,
painted apple moth,,noun,2,,[none],,,Environment,,[none],,,Australian; but spec. use in NZ.
painted duck,,noun,,a paradise duck or putangitangi,[none],,,[none],,[none],,,(obs.)
painted lady,,noun,,a butterfly,[none],,,[none],,[none],,,
painted moki,,noun,,,[none],,,[none],,[none],,,
painter,,noun,,,,,,[none],,[none],,,
Paintergate,,noun,,,[none],,,[none],,[none],,,
paipairoa,,noun,,,,,,[none],,[none],,,
paipera,,noun,,,,,,[none],,[none],,,
pairairai,,noun,,,,,,[none],,[none],paraerae,,
pakaha,,noun,,fluttering shearwater,[none],,,[none],,[none],,,sp. pakaka (1925 below) an error?
pakaka,,adjective,,,,,,[none],,[none],,,
pakake,,noun,,a seal,,,,[none],,[none],,,
pakapoo,,noun,,a gambling game,[none],,,[none],,[none],,,various spellings; associated with early Chinese settlers.
pakapoo den,,noun,,a venue for playing the illegal game pakapoo,[none],,,[none],,[none],,,
pakapoo ticket,,noun,,a ticket used for the illegal game of pakapoo,[none],,,[none],,[none],,,
pakaru,,adjective,,ruined; broken,[none],,,[none],,[none],puckeroo.,,"puckeroo. 1960 17C M B8 Wanganui Girls C.I 19 PAKARU,MAKE IT GO PAKARU (NOT SURE OF SPELLING)"
pakaru,,verb,,to damage; ruin,,,,[none],,[none],,,
pakata,,noun,,a flax cloak,,,,[none],,[none],,,
Pakatoa,,adjective,,with reference to Pakatoa Island (`the Island') where alcoholics were sent to dry out under the aegis of the Salvation Army.,[none],,,[none],,[none],,,
pakaura,,noun,,stingray,,,,[none],,[none],,,
pake,1,noun,,a flax or kiekie cape,,,,[none],,[none],,,1952 Mitchell
pake,1,noun,2,"a sacking rain-cape, usually made by punching in one corner to make a peaked hood with the sack covering shoulders and back",,,,[none],,[none],,,
pake-has(n't),,noun,,a Pakeha with (or without) money,[none],,,[none],,[none],,(the <i>has </i>is stressed),
Pakeha,,noun,,a New Zealander of European descent (contrastive with Maori),Maori,,,[none],,[none],,,
Pakeha,,noun,2,the English language,[none],,,[none],,[none],,,
Pakeha marae,,noun,,,[none],,,[none],,[none],,,
Pakeha New Zealander,,noun,,,[none],,,[none],,[none],,,
Pakeha time,,noun,,time concerned with punctuality,[none],,,[none],,[none],contrast Maori time,,
Pakeha track,,noun,,a trail used by European pioneers.,[none],,,Rural,Farm Words,[none],,,cf. Maori track
Pakeha Wars,,noun,,,[none],,,[none],,[none],,,
Pakeha-bashing,,noun,,,[none],,,[none],,[none],,,
Pakeha-Maori,,noun,,(formerly) a European living as a Maori.,[none],,,[none],,[none],,,in recent years used in a pejorative sense for 'bone people' q.v.
Pakeha-Maori,,adjective,,,[none],,,[none],,[none],,,
Pakeha-Maori,,noun,2,a way of speaking that accommodates characteristics of both Maori and English speakers.,Maori,,,[none],,[none],,,Used primarily before revitalisation of te reo
