Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
Native spear,,noun,,,[none],,,[none],,[none],,,
native spinach,,noun,,Tetragonia tetragonioides,[none],,,[none],,[none],New Zealand spinach,,
Native station,,noun,,a Maori pa,[none],,,[none],,[none],,,
Native teacher,,noun,,a mission teacher of Christian doctrine who is a Maori.,[none],,,[none],,[none],,,
Native team,,noun,,a 19C touring Maori rugby team (see 1992 cit.),[none],,,[none],,[none],,,
native thorn,,noun,,"<i>Discaria toumatou</i>, tumatakuru (matagouri)",[none],,,[none],,[none],,,
native thrush,,noun,2,,[none],,,[none],,[none],,,
native thrush,,noun,,,[none],,,[none],,[none],,,piopio
Native title,,noun,,= Maori title,[none],,,[none],,[none],,,"NATIVE [MAORI] (CUSTOMARY) TITLE. A fascinating and still proceeding investigation. The phrase is not defined in the acts - Native is but not Native Title. There are at least two types of Native (Maori) title - customary, which I presume means communal (of the iwi), and freehold. There will undoubtedly be more colloquial references in second readings to bills. The earliest reference is quoted from ""1847 NZPCC 387 n at 390"" which I will need to consult with a lawyer about - the book in question doesn't have an explanation of NZPCC. (HWO note from 1990s)"
native tobacco,,noun,,<i>Verbascum thapsus</i>;flannel leaf; velvet; golden rod; an occasional name for mullein,[none],,,[none],,[none],,,
Native township,,noun,,,[none],,,[none],,[none],,,
Native track,,noun,,= Maori track,[none],,,[none],,[none],,,
native tree daisy,,noun,,,[none],,,[none],,[none],,,
native trout,,noun,,= kokopu,[none],,,[none],,[none],,,"Freshwater <i> Galaxias</i> spp., esp. <i> G. argenteus</i> or <i> G. fasciatus<i/>, KOKOPU."
native trout,1,noun,2,,[none],,,[none],,[none],,,
Native Trust Office,,noun,,,[none],,,[none],,[none],,,
Native Trustee,,noun,,,[none],historical,,[none],,[none],,,
native turnip,,noun,,,[none],,,[none],,[none],"also keha, wild turnip",,
native verbena,,noun,,Teucridium parvifolium,[none],,,[none],,[none],,,
Native village,,noun,,a Maori pa,[none],,,[none],,[none],,,
Native war,,noun,,= New Zealand war(s).,[none],,,[none],,[none],,,
