Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
intermediate,,noun,1,"a fence-post that functions as a strainer between two others, when the contour or soil conditions require an extra post.",[none],,,Rural,Farm Words,[none],,,
intermediate dianella,,noun,,Dianella intermedia.,[none],,,[none],,[none],,,
intermediate,,adjective,,,,,,[none],,[none],,,
intermediate school,,noun,,a school which accepts Years 7 and 8 (formerly Forms 1 and 2) pupils only; `intermediate' between a primary and secondary school; often shortened to intermediate.,[none],,,[none],,[none],,,
internal assessment,,noun,,,[none],,,[none],,[none],,,
internal race cowshed,,noun,,a shed similar to walkthrough except that cows leave shed by an internal race.,[none],,,[none],,[none],,,
internal-race shed,,noun,1,a design of woolshed that allows for sheep movement and drafting to go on under cover of the shed.,[none],,,Rural,Farm Words,[none],,,
International Balloon Fiesta,,noun,,the hot air balloon festival in Wairarapa.,[none],,,[none],,[none],,,
Interpreter,,noun,,,,,,[none],,[none],,,
interprovincial,,adjective,,"Esp. of sporting contests, or rivalries, between the NZ provinces, or pairs of them.",,,,[none],,[none],,,
interval,,noun,,,,,,[none],,[none],,,
invalid benefit,,noun,,a state benefit paid to invalids,[none],,,[none],,[none],,,'One thing I find distasteful.. is that people on sickness and invalids benefits are put together in a way that just isn't accurate.'
invasive,,adjective,,(of plants or animals) spreading into or invading areas where they previously did not exist,[none],,,[none],,[none],,,
Invercargill March,,noun,,a well-known NZ brass band marching tune,[none],,,[none],,[none],,,
